Startup name,Region,Industry,Funding Rounds,Funding Amount (M USD),Valuation (M USD),Revenue (M USD),Employees,Market Share (%),Profitable,Exit Status,years
Startup_5964,Africa,SaaS,1,5.67,33.68,14.24,451,6.03,1,Acquired,3
Startup_5965,Europe,Biotech,4,22.2,10.32,12.35,381,4.93,1,Acquired,14
Startup_5966,Asia,Biotech,2,12.21,23.85,1.64,162,5.93,0,IPO,5
Startup_5967,South America,Biotech,3,3.79,76.96,10.81,33,36.84,0,Acquired,1
Startup_5968,South America,Healthtech,5,12.19,165.15,3.97,167,7.84,0,Operating,2
Startup_5969,Europe,Edtech,1,53.59,45.79,1.12,41,49.05,1,Operating,0
Startup_5970,USA,AI,4,10.58,47.97,9.75,158,24.44,1,Operating,7
Startup_5971,Asia,E-commerce,6,40.86,142.76,15.75,8,1.08,0,IPO,14
Startup_5972,Africa,Healthtech,6,12.9,6.79,32.82,103,26.11,1,IPO,5
Startup_5973,Europe,Biotech,2,28.35,47.32,7.99,398,15.37,0,Acquired,7
Startup_5974,Asia,AI,2,30.82,44.03,8.36,408,19.69,1,Operating,9
Startup_5975,Asia,AI,2,28.6,11.48,6.22,373,11.42,0,Operating,9
Startup_5976,Africa,SaaS,2,20.35,74.32,3.69,192,24.51,1,Acquired,4
Startup_5977,Asia,SaaS,2,60.94,6.35,1.54,252,32.73,0,Operating,5
Startup_5978,USA,Biotech,1,52.78,3.27,3.57,14,12.54,0,Acquired,0
Startup_5979,USA,E-commerce,2,7.21,33.29,4.06,34,5.32,0,Operating,12
Startup_5980,USA,Biotech,3,23.73,17.81,13.33,79,28.89,1,Operating,1
Startup_5981,Asia,Biotech,3,21.86,28.65,1.38,148,5.13,0,Operating,12
Startup_5982,USA,Healthtech,4,4.47,5.97,2.07,395,20.57,0,Operating,12
Startup_5983,Africa,Edtech,2,6.16,30.11,35.8,122,0.5,0,Operating,6
Startup_5984,Asia,Biotech,3,7.44,28.96,0.74,411,2.99,0,Operating,3
Startup_5985,South America,E-commerce,4,8.06,169.88,26.5,44,12.08,1,Acquired,1
Startup_5986,Asia,AI,3,38.53,64.11,1.58,5,15.65,1,Operating,9
Startup_5987,Africa,AI,4,28.32,126.58,7.69,305,34.26,0,Operating,3
Startup_5988,South America,Fintech,4,32.98,75.99,5.05,267,4.8,1,IPO,11
Startup_5989,Asia,Biotech,4,48.84,77.52,5.11,386,23.74,0,Closed,1
Startup_5990,USA,Healthtech,4,14.45,100.39,12.1,301,2.4,0,Acquired,4
Startup_5991,Europe,Fintech,1,36.09,14.78,10.67,328,4.44,1,Operating,1
Startup_5992,Europe,SaaS,2,23.77,27.82,28.65,6,4.54,1,Acquired,6
Startup_5993,USA,Edtech,8,12.5,104.06,12.67,277,27.25,1,Operating,13
Startup_5994,Europe,E-commerce,5,4.31,3.46,9.34,492,5.79,0,Operating,3
Startup_5995,Europe,Biotech,4,11.25,2.84,1.93,397,2.3,0,IPO,5
Startup_5996,USA,AI,4,4.63,52.2,6.47,143,13.69,0,Acquired,8
Startup_5997,USA,Healthtech,2,6.77,120.15,6.88,304,17.05,0,Acquired,3
Startup_5998,Asia,AI,7,6.67,79.04,10.19,87,14.5,1,IPO,2
Startup_5999,Asia,Biotech,2,28.63,80.23,4.56,444,4.37,1,Operating,10
Startup_6000,USA,SaaS,5,14.18,22.31,1.57,274,9.61,1,Acquired,7
Startup_6001,Africa,Fintech,3,31.51,44.79,21.08,83,12.81,1,Operating,14
Startup_6002,Europe,Biotech,2,41.98,73.81,0.33,435,4.28,0,Operating,1
Startup_6003,Asia,Fintech,3,18.92,78.93,1.45,460,18.28,0,Operating,2
Startup_6004,Europe,E-commerce,1,10.46,43.44,6.09,191,32.14,1,Operating,10
Startup_6005,South America,Healthtech,6,38.87,80.57,21.96,192,8.87,0,Operating,8
Startup_6006,USA,SaaS,3,16.77,1.37,1.08,37,3.16,0,IPO,12
Startup_6007,Africa,Healthtech,6,38.89,142.88,13.38,444,23.69,0,Closed,4
Startup_6008,South America,E-commerce,2,6.17,102.23,3.38,134,14.2,0,IPO,4
Startup_6009,South America,SaaS,7,16.68,2.67,0.79,6,18.45,0,Acquired,14
Startup_6010,South America,SaaS,2,4.76,27.18,22.53,64,16.74,0,Closed,1
Startup_6011,USA,Fintech,6,23.97,125.96,35.9,408,25.64,1,Operating,5
Startup_6012,Asia,Fintech,2,17.68,35.95,1.41,126,39.1,0,Closed,8
Startup_6013,USA,Fintech,2,16.24,4.8,22.64,411,19.61,0,IPO,7
Startup_6014,Asia,AI,2,20.38,169.84,10.44,86,30.33,1,Acquired,6
Startup_6015,South America,Edtech,3,9.41,22.2,2.25,162,28.95,1,IPO,1
Startup_6016,South America,Biotech,4,4.26,36.31,11.13,217,7.95,1,Operating,0
Startup_6017,Africa,Fintech,2,32.84,49.98,16.68,296,3.14,1,Operating,4
Startup_6018,Asia,Edtech,2,9.7,89.32,6.81,122,16.73,1,Operating,13
Startup_6019,South America,Edtech,2,90.08,103.23,24.01,71,24.92,1,Operating,0
Startup_6020,Europe,Healthtech,3,13.12,52.93,7.52,445,40.7,0,Operating,13
Startup_6021,Africa,E-commerce,2,13.47,148.23,2.05,149,7.7,1,Operating,10
Startup_6022,USA,AI,1,22.65,12.36,12.35,385,9.14,1,Closed,4
Startup_6023,Africa,Edtech,4,21.98,117.61,11.3,412,11.5,0,Operating,3
Startup_6024,Europe,Biotech,5,3.98,10.54,10.23,490,5.79,0,Operating,13
Startup_6025,Asia,AI,3,6.36,112.42,21.19,456,15.57,0,Operating,0
Startup_6026,USA,Healthtech,1,5.27,12.16,7.51,77,11.23,1,Operating,10
Startup_6027,USA,Fintech,4,1.1,63.51,12.18,165,4.43,0,Operating,11
Startup_6028,Asia,SaaS,3,0.45,84.9,30.94,61,10.81,0,IPO,3
Startup_6029,Africa,Edtech,3,20.71,24.76,1.48,230,8.61,0,Operating,12
Startup_6030,South America,E-commerce,1,13.81,6.02,4.89,305,14.42,1,Operating,14
Startup_6031,Africa,SaaS,2,45.0,22.51,2.47,186,34.94,0,IPO,10
Startup_6032,Europe,Healthtech,3,7.16,3.18,3.91,420,0.21,0,Operating,3
Startup_6033,South America,AI,3,30.98,53.84,7.15,319,8.53,0,Closed,3
Startup_6034,Africa,Biotech,5,2.18,59.73,18.67,12,16.25,0,Acquired,3
Startup_6035,Asia,Fintech,6,33.9,15.62,5.1,372,25.68,0,Operating,12
Startup_6036,Europe,AI,5,50.81,52.72,8.16,374,3.83,0,Operating,0
Startup_6037,Europe,E-commerce,1,19.74,3.01,16.73,448,8.4,0,IPO,12
Startup_6038,Europe,Edtech,2,26.63,1.6,26.33,275,10.38,0,Operating,14
Startup_6039,South America,E-commerce,1,88.12,26.21,4.3,131,34.72,0,Acquired,5
Startup_6040,USA,AI,3,9.5,33.13,1.96,163,3.49,0,Operating,4
Startup_6041,South America,AI,5,0.6,0.94,8.73,68,10.97,0,Operating,1
Startup_6042,Africa,SaaS,1,22.95,44.57,22.61,9,19.12,1,IPO,5
Startup_6043,USA,E-commerce,2,0.27,89.41,2.86,174,25.27,0,Operating,14
Startup_6044,Africa,E-commerce,3,16.8,26.42,6.92,366,15.66,1,Operating,8
Startup_6045,USA,E-commerce,3,18.2,68.73,6.65,289,21.56,0,Operating,1
Startup_6046,South America,Fintech,1,17.57,8.19,26.19,402,2.3,1,Closed,8
Startup_6047,Europe,Biotech,2,3.63,37.71,6.1,184,24.28,1,IPO,12
Startup_6048,Asia,AI,6,1.6,77.83,7.68,185,2.75,1,Acquired,11
Startup_6049,Europe,Healthtech,2,47.66,57.29,1.49,17,11.46,0,Operating,13
Startup_6050,South America,Fintech,2,15.6,75.63,6.13,448,30.93,1,Operating,1
Startup_6051,USA,Fintech,2,7.8,63.85,4.18,308,14.63,0,Operating,3
Startup_6052,Europe,Fintech,4,29.55,6.45,2.51,414,25.97,1,Acquired,4
Startup_6053,South America,SaaS,1,50.93,5.42,7.11,216,4.75,1,Operating,8
Startup_6054,Africa,Biotech,4,10.36,185.54,14.74,419,19.28,1,Operating,7
Startup_6055,Asia,Biotech,6,2.07,32.92,1.94,119,26.51,0,Operating,5
Startup_6056,Europe,Healthtech,5,23.59,65.91,1.53,40,28.07,1,Operating,8
Startup_6057,USA,E-commerce,2,47.62,57.21,1.33,31,21.68,1,Operating,5
Startup_6058,Africa,SaaS,1,78.65,2.27,14.4,233,1.78,0,IPO,10
Startup_6059,South America,AI,3,33.59,34.32,15.52,131,21.49,0,Closed,0
Startup_6060,Asia,Edtech,5,6.25,36.84,21.96,101,3.33,1,Operating,7
Startup_6061,USA,SaaS,5,8.87,82.67,33.28,97,21.87,0,Operating,8
Startup_6062,South America,Edtech,2,2.94,163.74,4.74,95,8.5,0,Acquired,4
Startup_6063,South America,AI,3,24.95,17.08,4.16,264,15.87,0,Operating,8
Startup_6064,Europe,Healthtech,5,3.71,3.03,47.65,207,29.86,0,Operating,6
Startup_6065,Europe,Biotech,6,11.31,32.25,1.53,221,18.47,1,Closed,12
Startup_6066,USA,Edtech,2,15.18,1.52,0.43,124,25.31,0,Operating,10
Startup_6067,South America,Fintech,6,9.64,24.34,4.86,137,1.47,0,Operating,2
Startup_6068,Europe,SaaS,1,3.24,15.96,0.92,55,9.16,0,Operating,0
Startup_6069,Asia,Edtech,3,6.84,13.92,4.83,70,11.96,0,Operating,9
Startup_6070,Asia,AI,0,20.04,0.08,5.3,44,11.64,0,Acquired,1
Startup_6071,South America,Biotech,2,25.95,14.43,10.18,465,22.04,1,Operating,11
Startup_6072,Europe,Fintech,2,19.07,19.28,13.63,124,26.07,0,Closed,7
Startup_6073,USA,Edtech,2,67.48,120.98,10.44,377,16.0,1,Acquired,3
Startup_6074,USA,Biotech,0,19.02,4.62,12.28,287,21.94,1,Operating,6
Startup_6075,USA,AI,2,5.11,72.83,4.6,491,1.3,1,Operating,2
Startup_6076,Asia,Healthtech,3,13.51,64.52,6.1,213,6.39,0,Operating,14
Startup_6077,Europe,AI,6,36.19,19.74,12.53,483,13.03,0,Operating,12
Startup_6078,Europe,Healthtech,6,7.88,118.75,1.59,186,8.44,1,Closed,11
Startup_6079,Asia,Biotech,2,26.71,53.26,12.45,382,47.6,0,Operating,5
Startup_6080,USA,Biotech,5,30.76,5.1,30.27,207,6.01,0,IPO,11
Startup_6081,USA,Fintech,3,54.35,11.41,1.93,13,6.9,1,Operating,13
Startup_6082,South America,AI,6,10.26,25.64,5.02,271,49.9,0,Operating,6
Startup_6083,Africa,E-commerce,4,6.01,171.01,8.71,395,20.1,1,Operating,6
Startup_6084,Europe,SaaS,4,14.18,15.35,12.66,233,28.62,0,Operating,3
Startup_6085,Europe,E-commerce,3,101.29,27.95,2.9,74,33.43,0,Operating,14
Startup_6086,Europe,E-commerce,2,46.48,41.13,8.78,34,7.72,1,IPO,10
Startup_6087,Africa,E-commerce,1,6.68,21.97,27.34,97,18.76,1,Operating,4
Startup_6088,South America,SaaS,5,4.38,60.36,4.42,227,6.93,1,Closed,14
Startup_6089,Africa,E-commerce,3,12.96,54.07,8.42,475,29.38,0,IPO,12
Startup_6090,USA,Healthtech,2,3.63,3.12,9.78,337,13.35,0,Operating,13
Startup_6091,USA,AI,4,28.38,28.0,21.83,122,16.85,0,Acquired,10
Startup_6092,Europe,Biotech,4,0.75,75.95,3.72,425,22.59,1,Closed,14
Startup_6093,Asia,Fintech,1,5.09,51.07,20.63,464,9.84,0,Operating,5
Startup_6094,Europe,E-commerce,3,0.37,30.83,11.19,433,14.69,1,Operating,1
Startup_6095,Asia,Biotech,4,5.14,65.44,12.62,342,31.71,0,Operating,11
Startup_6096,Africa,E-commerce,4,1.07,55.51,0.69,336,19.44,0,Operating,2
Startup_6097,USA,Fintech,5,22.39,90.89,4.41,255,13.09,0,Operating,7
Startup_6098,Asia,Fintech,4,16.89,2.62,1.26,455,9.07,1,Operating,9
Startup_6099,Africa,E-commerce,5,4.81,38.32,8.25,180,28.73,0,Closed,6
Startup_6100,USA,Healthtech,3,4.59,53.99,18.18,488,3.61,1,Acquired,9
Startup_6101,Asia,Biotech,2,6.88,56.26,5.28,377,3.53,0,Operating,9
Startup_6102,Europe,Fintech,4,32.01,127.83,2.56,213,20.92,0,Operating,6
Startup_6103,Europe,AI,5,3.26,26.52,3.63,270,26.76,1,Operating,9
Startup_6104,Europe,Biotech,1,2.6,79.27,8.51,145,12.16,0,Operating,3
Startup_6105,Africa,AI,6,14.19,77.1,14.59,64,3.83,0,Acquired,9
Startup_6106,Europe,Biotech,8,40.04,15.66,11.71,283,22.41,0,Acquired,7
Startup_6107,South America,Healthtech,3,5.07,15.62,28.5,290,22.03,1,Operating,2
Startup_6108,USA,SaaS,1,2.25,143.1,21.53,124,19.14,1,Acquired,4
Startup_6109,Africa,Edtech,2,13.53,19.61,1.11,321,23.09,0,Operating,4
Startup_6110,Europe,Healthtech,6,26.35,26.76,12.16,288,14.1,0,Operating,1
Startup_6111,USA,E-commerce,3,19.26,46.31,5.0,155,11.62,0,Operating,1
Startup_6112,Asia,Edtech,3,10.83,19.03,4.1,457,5.73,0,Operating,8
Startup_6113,Europe,E-commerce,1,0.82,54.21,6.46,309,26.51,0,Operating,1
Startup_6114,USA,AI,4,7.15,17.09,14.54,418,29.05,0,IPO,2
Startup_6115,South America,Fintech,6,50.33,37.47,5.39,205,14.59,1,Acquired,7
Startup_6116,Asia,Biotech,0,5.04,41.0,17.21,102,1.81,0,IPO,12
Startup_6117,South America,E-commerce,4,19.04,80.61,6.39,372,14.0,1,Operating,13
Startup_6118,USA,AI,3,47.6,98.33,0.62,30,26.71,0,IPO,0
Startup_6119,South America,Healthtech,2,13.39,57.22,9.95,384,18.0,1,Operating,5
Startup_6120,USA,E-commerce,3,11.82,15.74,15.18,341,1.51,1,Operating,5
Startup_6121,USA,AI,3,3.04,31.17,3.8,422,17.59,1,Operating,9
Startup_6122,South America,Fintech,0,78.86,41.37,2.51,72,12.6,0,Operating,12
Startup_6123,USA,Biotech,3,3.89,17.68,10.22,82,16.55,1,Acquired,3
Startup_6124,Europe,E-commerce,6,13.13,140.67,4.35,262,14.07,1,Operating,9
Startup_6125,USA,SaaS,6,3.76,5.75,23.62,308,7.18,1,Operating,4
Startup_6126,Africa,AI,5,8.57,89.62,14.56,74,35.77,1,Operating,4
Startup_6127,USA,E-commerce,2,43.08,27.79,6.18,461,12.02,1,Operating,11
Startup_6128,Africa,Fintech,1,20.62,145.49,37.12,412,14.36,0,Operating,4
Startup_6129,USA,Biotech,0,0.2,38.02,4.22,402,20.69,1,Operating,6
Startup_6130,USA,E-commerce,1,68.08,65.41,5.88,337,7.87,0,Operating,10
Startup_6131,South America,E-commerce,3,30.64,66.3,10.47,335,7.75,1,Operating,2
Startup_6132,Europe,Biotech,2,120.12,59.87,7.18,108,19.77,0,Acquired,3
Startup_6133,Europe,SaaS,2,28.78,2.53,4.22,349,2.62,0,Operating,12
Startup_6134,Asia,AI,1,28.95,48.67,5.41,290,2.98,0,Acquired,13
Startup_6135,South America,Edtech,5,24.04,112.6,19.93,476,18.44,0,Closed,3
Startup_6136,South America,Biotech,1,11.01,92.74,2.21,422,15.26,1,Acquired,4
Startup_6137,Europe,E-commerce,2,7.57,123.22,3.82,155,18.62,0,Operating,10
Startup_6138,South America,Edtech,4,14.9,29.38,2.21,471,21.28,1,Operating,0
Startup_6139,Europe,Healthtech,2,3.93,30.31,7.18,69,16.24,0,Operating,2
Startup_6140,South America,E-commerce,4,25.63,82.56,1.75,339,7.81,0,IPO,4
Startup_6141,USA,Edtech,4,118.43,18.08,1.88,254,16.31,1,Operating,2
Startup_6142,Europe,Healthtech,2,18.37,72.42,17.98,365,15.5,0,Operating,7
Startup_6143,Europe,SaaS,2,38.82,35.1,12.14,380,13.78,1,Operating,14
Startup_6144,Africa,AI,7,3.78,15.35,2.09,434,8.61,0,Operating,12
Startup_6145,South America,E-commerce,5,34.87,51.6,4.89,322,17.58,1,Closed,11
Startup_6146,South America,AI,3,47.6,17.53,24.88,58,18.19,0,Operating,9
Startup_6147,Europe,Healthtech,3,36.51,55.7,20.41,404,19.42,1,Closed,0
Startup_6148,USA,AI,4,19.74,42.12,10.63,448,38.22,0,Closed,7
Startup_6149,USA,AI,4,52.18,64.04,3.34,358,16.73,1,Operating,7
Startup_6150,USA,Biotech,4,65.12,45.7,4.67,239,3.88,0,Operating,6
Startup_6151,South America,Fintech,1,33.79,71.0,10.59,197,27.17,1,Acquired,4
Startup_6152,Africa,Healthtech,5,15.84,278.77,8.22,318,29.39,1,Operating,11
Startup_6153,Europe,AI,5,36.07,31.53,8.22,410,17.28,0,Acquired,0
Startup_6154,Asia,Edtech,2,9.3,45.6,5.51,185,7.18,0,IPO,13
Startup_6155,Africa,Healthtech,3,8.51,5.37,0.95,262,19.13,0,Operating,2
Startup_6156,Asia,Fintech,4,8.55,150.2,1.3,309,18.32,1,Closed,5
Startup_6157,Africa,E-commerce,2,4.44,45.36,18.04,401,21.66,0,IPO,3
Startup_6158,USA,SaaS,3,19.51,5.42,21.55,423,11.0,0,Operating,8
Startup_6159,South America,AI,4,21.66,25.54,22.41,25,17.27,0,Operating,5
Startup_6160,Asia,Edtech,2,39.27,4.24,6.44,301,9.56,0,IPO,4
Startup_6161,Africa,Fintech,4,23.72,34.38,27.41,76,10.27,0,Acquired,8
Startup_6162,South America,Healthtech,3,30.28,16.22,18.18,161,2.67,0,Operating,1
Startup_6163,Asia,SaaS,3,23.35,20.8,4.85,242,27.47,0,Operating,11
Startup_6164,Europe,SaaS,1,23.88,3.58,2.52,333,8.1,0,Operating,9
Startup_6165,Africa,AI,2,8.33,71.86,13.04,57,42.8,1,Acquired,8
Startup_6166,Europe,Fintech,3,67.56,91.98,12.92,136,24.17,1,Acquired,12
Startup_6167,USA,Fintech,1,20.37,7.55,22.09,199,7.36,1,Operating,11
Startup_6168,Europe,Edtech,2,17.69,69.45,0.52,375,18.68,0,Acquired,1
Startup_6169,Europe,E-commerce,1,37.57,6.88,4.35,367,30.07,0,Operating,12
Startup_6170,Africa,E-commerce,1,10.93,4.47,0.35,8,15.36,0,Closed,14
Startup_6171,USA,Biotech,4,2.02,6.06,2.36,95,16.45,0,Closed,12
Startup_6172,Europe,E-commerce,2,5.49,1.61,5.1,297,15.3,0,Operating,12
Startup_6173,South America,Biotech,5,33.01,23.59,1.31,114,20.94,0,Operating,11
Startup_6174,Asia,SaaS,2,26.32,152.8,17.28,382,23.61,0,Acquired,4
Startup_6175,Europe,SaaS,3,2.49,114.76,2.27,482,15.88,0,Acquired,14
Startup_6176,USA,Healthtech,3,1.44,20.17,5.3,467,17.51,1,Operating,14
Startup_6177,Europe,SaaS,7,19.45,79.15,16.18,404,23.53,1,Acquired,14
Startup_6178,Asia,SaaS,5,55.82,87.03,1.24,352,7.66,1,Acquired,9
Startup_6179,USA,Fintech,3,3.85,8.25,9.67,187,21.41,1,Acquired,12
Startup_6180,Africa,Healthtech,2,15.93,13.03,28.22,464,33.06,1,Operating,4
Startup_6181,USA,Fintech,4,33.42,58.64,6.06,477,3.72,0,IPO,4
Startup_6182,Africa,Edtech,4,15.04,15.33,2.75,32,8.39,1,Operating,9
Startup_6183,USA,Biotech,7,8.65,139.15,28.68,127,9.28,1,IPO,12
Startup_6184,Asia,Biotech,3,31.27,13.11,0.56,64,12.36,0,IPO,0
Startup_6185,Asia,Edtech,4,29.5,80.26,3.73,377,22.36,0,IPO,11
Startup_6186,USA,Biotech,3,35.5,70.96,17.0,249,25.6,0,Acquired,5
Startup_6187,Europe,Healthtech,2,58.05,35.03,1.67,370,15.3,0,Operating,11
Startup_6188,Asia,Healthtech,3,3.27,15.28,0.88,136,14.15,0,Operating,2
Startup_6189,Africa,SaaS,2,8.33,1.72,6.13,103,10.29,1,Acquired,12
Startup_6190,Africa,Biotech,2,85.36,88.12,4.03,427,10.74,0,Operating,2
Startup_6191,South America,Edtech,2,18.05,23.72,15.95,73,23.97,0,Operating,9
Startup_6192,Africa,AI,3,22.18,20.78,4.11,246,9.85,1,Operating,0
Startup_6193,South America,E-commerce,2,43.1,2.28,11.08,33,32.66,1,Operating,8
Startup_6194,USA,SaaS,4,23.49,8.2,8.21,253,8.47,0,IPO,0
Startup_6195,USA,E-commerce,1,22.99,22.94,9.09,21,6.84,0,IPO,4
Startup_6196,USA,Edtech,2,2.21,58.69,7.16,163,29.09,1,Acquired,7
Startup_6197,Europe,Biotech,3,14.14,11.62,1.46,272,36.93,1,IPO,14
Startup_6198,Europe,Biotech,4,22.37,8.93,0.64,104,21.2,1,Operating,13
Startup_6199,South America,E-commerce,0,32.93,15.21,7.85,355,1.9,0,Operating,13
Startup_6200,Africa,AI,3,10.66,16.66,10.48,15,23.83,0,IPO,11
Startup_6201,Africa,Biotech,1,2.64,26.38,12.92,434,3.74,0,Acquired,11
Startup_6202,USA,AI,2,9.11,22.39,12.81,427,11.57,0,Operating,1
Startup_6203,Asia,Fintech,2,11.23,3.84,13.48,162,8.1,0,IPO,9
Startup_6204,Europe,Healthtech,7,27.81,48.11,0.21,420,31.86,0,Acquired,2
Startup_6205,Europe,E-commerce,3,0.4,6.99,2.53,460,35.36,0,IPO,14
Startup_6206,USA,Biotech,3,9.75,101.41,13.08,462,37.46,1,IPO,4
Startup_6207,Europe,AI,3,11.88,98.13,1.32,271,6.71,0,Operating,3
Startup_6208,USA,Biotech,3,15.98,3.76,2.07,415,7.66,1,Operating,13
Startup_6209,South America,Healthtech,3,70.13,26.64,10.78,266,30.04,1,Closed,13
Startup_6210,Africa,Healthtech,3,26.99,32.4,16.51,187,29.66,1,Acquired,6
Startup_6211,Asia,Fintech,4,5.03,274.45,1.77,109,13.26,0,Closed,5
Startup_6212,Africa,Healthtech,3,20.08,14.47,8.0,10,38.29,0,Operating,0
Startup_6213,Africa,Healthtech,2,8.5,50.52,2.0,107,7.94,1,IPO,11
Startup_6214,South America,SaaS,8,33.36,30.54,2.34,418,12.66,0,Acquired,13
Startup_6215,Europe,Edtech,2,3.75,73.18,6.58,22,36.43,1,Operating,4
Startup_6216,Asia,Biotech,4,3.12,14.28,11.2,363,37.6,1,Operating,0
Startup_6217,Europe,Fintech,2,2.14,57.12,8.54,299,16.01,0,Closed,2
Startup_6218,Africa,Fintech,4,15.71,6.96,0.97,338,11.66,0,IPO,13
Startup_6219,USA,E-commerce,1,2.63,0.76,3.36,451,18.78,0,Closed,5
Startup_6220,Africa,Healthtech,2,0.85,0.92,27.83,147,17.59,0,Operating,0
Startup_6221,Europe,E-commerce,0,8.08,33.93,9.88,310,8.98,1,IPO,11
Startup_6222,Africa,SaaS,1,32.01,73.64,10.73,185,16.51,0,IPO,12
Startup_6223,USA,AI,1,3.39,43.09,2.37,232,31.92,0,Operating,1
Startup_6224,South America,Healthtech,3,8.86,1.85,31.76,91,24.27,1,Acquired,5
Startup_6225,Europe,AI,4,11.44,40.16,2.31,40,25.01,1,Acquired,14
Startup_6226,Africa,Edtech,6,41.74,6.01,2.89,221,26.66,0,Operating,4
Startup_6227,Europe,SaaS,4,12.94,168.19,7.14,13,33.17,0,IPO,13
Startup_6228,South America,Healthtech,6,14.35,21.74,6.85,321,23.39,1,Closed,13
Startup_6229,Africa,E-commerce,1,5.88,35.0,0.33,105,10.64,0,IPO,10
Startup_6230,Africa,E-commerce,4,22.09,20.68,13.62,156,32.06,1,Closed,0
Startup_6231,Europe,Healthtech,2,0.52,31.47,1.01,471,2.0,0,IPO,14
Startup_6232,Europe,Biotech,6,66.73,159.06,0.56,360,6.19,0,Operating,14
Startup_6233,USA,E-commerce,1,13.79,15.09,7.08,193,10.33,1,Operating,13
Startup_6234,South America,Biotech,4,1.28,63.31,0.49,358,27.98,1,Closed,9
Startup_6235,USA,Healthtech,1,16.38,70.38,2.24,207,17.04,0,Operating,9
Startup_6236,Africa,Fintech,5,14.43,10.57,4.96,132,35.5,0,Operating,5
Startup_6237,Europe,E-commerce,4,5.51,65.31,9.24,436,10.18,0,IPO,0
Startup_6238,Africa,Biotech,2,4.68,52.21,15.27,295,31.94,0,IPO,12
Startup_6239,Africa,Healthtech,3,6.32,17.2,3.42,256,27.45,1,Acquired,0
Startup_6240,Asia,Healthtech,4,2.78,36.98,6.37,352,3.99,1,Operating,4
Startup_6241,Asia,Biotech,3,15.16,44.58,30.81,376,7.8,0,Closed,7
Startup_6242,Africa,E-commerce,2,42.23,90.56,4.95,109,16.4,1,IPO,1
Startup_6243,Europe,Fintech,1,51.31,6.67,12.37,35,48.49,1,Operating,5
Startup_6244,Africa,E-commerce,7,61.15,178.73,3.17,104,14.16,0,Acquired,4
Startup_6245,Asia,Healthtech,3,18.34,73.3,9.76,229,9.16,0,Acquired,6
Startup_6246,Europe,Fintech,2,19.43,38.28,16.33,385,2.63,0,Operating,0
Startup_6247,Africa,AI,3,7.44,74.86,24.56,147,3.48,0,Operating,3
Startup_6248,South America,Edtech,6,43.32,66.06,27.73,198,21.78,1,Closed,7
Startup_6249,South America,E-commerce,5,13.39,30.82,3.6,131,8.74,0,Acquired,10
Startup_6250,Africa,SaaS,4,6.55,20.48,2.24,363,10.55,0,IPO,12
Startup_6251,Europe,Healthtech,1,67.43,223.72,16.82,259,15.13,0,Operating,4
Startup_6252,Africa,Fintech,1,24.44,107.87,9.93,31,8.62,1,Operating,10
Startup_6253,Africa,Biotech,1,12.5,150.72,5.35,371,2.93,0,IPO,4
Startup_6254,Asia,Biotech,2,1.42,2.48,0.37,148,10.59,1,Closed,7
Startup_6255,South America,Biotech,4,3.02,84.43,3.68,71,34.42,0,IPO,10
Startup_6256,Asia,Fintech,4,4.37,110.92,1.18,451,14.76,0,Acquired,6
Startup_6257,Asia,AI,4,46.63,32.4,6.77,31,19.84,1,Operating,12
Startup_6258,Africa,E-commerce,7,71.22,110.79,17.57,420,12.81,1,Operating,12
Startup_6259,Asia,SaaS,3,6.21,5.32,3.75,190,15.71,1,Operating,11
Startup_6260,South America,Biotech,5,13.8,3.12,4.43,423,7.05,0,Operating,5
Startup_6261,Asia,Fintech,4,31.39,17.23,15.29,156,12.62,0,Operating,13
Startup_6262,South America,Biotech,3,9.71,1.33,6.09,75,26.63,1,Operating,2
Startup_6263,Asia,AI,4,13.56,57.6,11.03,373,14.46,0,Operating,1
Startup_6264,South America,Healthtech,2,43.72,130.84,2.09,492,4.63,1,Acquired,1
Startup_6265,Asia,Biotech,4,4.65,17.48,2.89,87,9.77,0,Closed,0
Startup_6266,Asia,AI,3,101.83,53.88,10.08,137,53.21,0,Operating,2
Startup_6267,Europe,E-commerce,7,12.19,31.56,1.19,171,27.48,0,Operating,12
Startup_6268,South America,Biotech,5,5.98,14.72,1.93,311,6.5,0,IPO,1
Startup_6269,South America,AI,2,44.6,125.4,3.82,195,10.62,1,IPO,0
Startup_6270,South America,Fintech,2,1.59,158.4,1.99,252,19.72,1,Acquired,3
Startup_6271,USA,Fintech,4,20.56,7.24,37.07,12,33.86,1,Operating,0
Startup_6272,Asia,Edtech,3,1.27,72.83,2.96,93,5.79,0,Acquired,4
Startup_6273,South America,AI,5,58.45,10.46,30.92,282,30.57,1,IPO,8
Startup_6274,USA,Healthtech,5,20.42,33.49,18.73,70,6.08,1,Operating,14
Startup_6275,Europe,Biotech,3,10.15,22.39,4.04,172,18.67,1,IPO,9
Startup_6276,South America,SaaS,3,11.05,13.98,7.96,50,7.52,1,Operating,12
Startup_6277,South America,SaaS,2,3.61,56.32,4.12,14,3.61,1,Operating,3
Startup_6278,USA,E-commerce,3,8.93,96.69,12.14,342,33.69,0,Operating,9
Startup_6279,Asia,Edtech,4,46.83,75.97,4.5,477,17.29,0,Operating,3
Startup_6280,Europe,AI,5,32.73,64.06,6.28,118,12.07,0,IPO,4
Startup_6281,South America,Healthtech,4,21.66,3.43,12.69,468,10.97,1,Operating,3
